CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
C11384,0.020654656170707483,0.6250005156248064,0.31718592646044297,0.0,0.7384978952809985,0.0,0.666667,0.0,0.666667,0.0,0.0,0.13333333333333333,0.45525291828793774,0.50074887037284,0.025868142221070384,0.666667,1.0
C11388,0.040495610670747854,0.9999999999999998,0.3320341926428725,0.22554297139603455,0.45494701277601357,0.0,1.0,1.0,0.833333,0.0,0.0,0.4,0.5719844357976654,0.34953017475453435,0.032252179137802164,0.083333,1.0
C11389,0.007857628082533891,0.7500003437498708,0.07961961477769232,0.1314290202135562,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.11666666666666667,0.45525291828793774,0.14777083770718163,0.021525127450667432,0.2,1.0
C11390,0.7111196307496382,0.9999999999999998,0.0,0.0,0.0,0.6576387408980497,0.0,0.0,0.0,0.2380957142857143,0.3125,0.0,0.8443579766536966,0.3020029678077807,0.20241971800203964,0.0,1.0
C11391,0.08382671888925028,0.9999999999999998,0.11276157926872785,0.04636650119278635,0.19714201314526256,0.09323662237459662,0.75,0.083333,0.666667,0.2380957142857143,0.125,0.16666666666666666,0.12062256809338522,0.043918769912757505,0.03448767560883438,0.0,1.0
C11392,0.016606402618384142,0.9999999999999998,0.1044731145279084,0.1358042063307667,0.051694852669669895,0.0,0.416667,0.25,0.083333,0.0,0.0,0.1,0.5719844357976654,0.09033228827381815,0.028038468358473647,0.3,1.0
C11396,0.9999999999999998,0.9999999999999998,0.19194902822161783,0.2402981802236352,0.10797762351377299,0.5319111351964245,0.916667,0.916667,0.416667,0.5952385714285715,0.9375,0.5833333333333334,0.727626459143969,0.36946643582876504,0.47783331439776394,0.0,1.0
C11398,0.001993872255192063,0.9999999999999998,0.0323608941471267,0.01799814782696908,0.049959382615759544,0.0,1.0,0.083333,1.0,0.0,0.0,0.21666666666666667,0.08171206225680934,0.03294128949559641,0.02151966121944305,0.166667,1.0
C11399,0.022475848027914188,0.5000006874997422,0.08521992879175952,0.14067352341559033,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.06666666666666667,0.5330739299610896,0.2914781212291726,0.022064296275174745,0.25,1.0
C11400,0.002653618824954145,0.12499982812506444,0.058544592376436264,0.0,0.1363082490214903,0.0,0.333333,0.0,0.333333,0.0,0.0,0.13333333333333333,0.22178988326848248,0.05775923553090968,0.009551040759677474,0.181818,1.0
C11401,0.11675953260117697,0.8472224322915878,0.058806270765766125,0.042541076681926915,0.07691455579351598,0.14230558061463983,0.555556,0.111111,0.333333,0.15873,0.1875,0.08333333333333333,0.08171206225680934,0.021861442512176674,0.08866685021664349,0.0,0.25
C11403,0.5614380282411993,0.9999999999999998,0.2060697491852287,0.28682175616109323,0.07523447308175173,0.09375487407588323,1.0,0.666667,0.833333,0.5952385714285715,0.4375,0.48333333333333334,0.8832684824902725,0.20344306076084412,0.17025200545115338,0.0,1.0
C11404,0.02373663613627118,0.9999999999999998,0.35823771499258583,0.3164663418273683,0.3877113950225242,0.0,1.0,0.416667,0.916667,0.0,0.0,0.31666666666666665,0.7665369649805448,0.30801293837399424,0.029099370472028412,1.0,1.0
C11406,0.15049355329460007,0.9999999999999998,0.431769342394278,0.5060751929892305,0.2914758880437191,0.0,1.0,1.0,0.333333,0.0,0.0,0.4666666666666667,0.5330739299610896,0.46998677144998924,0.049688305138760096,0.0,1.0
C11408,0.2604794812675712,0.9999999999999998,0.1651904305005987,0.0,0.384609703862344,0.0,1.0,0.0,1.0,0.0,0.0,0.4,0.29961089494163423,0.18701491961098424,0.22008672834938317,0.0,1.0
C11409,0.007712966020813252,0.24999965625012882,0.22826483438929818,0.0,0.5314646259508161,0.0,0.416667,0.0,0.333333,0.0,0.0,0.08333333333333333,0.29961089494163423,0.2747888458489458,0.0065161841495624965,0.1,1.0
C11410,0.18238731030847333,0.9999999999999998,0.0,0.0,0.0,0.01332619593843686,0.0,0.0,0.0,0.11904714285714287,0.0625,0.0,0.10505836575875487,0.05466922967714231,0.06075411395330152,0.0,1.0
C11412,0.09467491298975705,0.9999999999999998,0.12195798872404034,0.0,0.28395244073554393,0.0,1.0,0.0,0.916667,0.0,0.0,0.26666666666666666,0.06614785992217899,0.3101985591031858,0.13496461117225586,0.083333,1.0
C11414,0.14464326427834273,0.9999999999999998,0.5543894567398046,0.6860533988684073,0.3231159072446643,0.0,0.833333,0.166667,0.75,0.0,0.0,0.25,0.33852140077821014,0.39205066046465353,0.043160340803844156,0.0,1.0
C11415,0.03568775383573016,0.9999999999999998,0.49560895733056337,0.710193823690144,0.1522090318292593,0.0,0.916667,0.916667,0.416667,0.0,0.0,0.4166666666666667,0.9221789883268483,0.4512604596639732,0.03310392288876375,0.909091,1.0
C11416,0.009319596611739426,0.9999999999999998,0.17652388013543843,0.2913900133186294,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.2833333333333333,0.6498054474708173,0.18313519871769973,0.028411652905762422,0.363636,1.0
C11417,0.291331187620335,0.9999999999999998,0.5479386879604152,0.847549143124544,0.08031164611180859,0.042834991557937636,0.416667,0.25,0.25,0.11904714285714287,0.0625,0.15,0.45525291828793774,0.11942733982349249,0.13248301191534376,0.0,1.0
C11418,0.1349119018275048,0.8625000515624806,0.011006351648177372,0.0,0.025625876966250648,0.0,0.4,0.0,0.3,0.0,0.0,0.06666666666666667,0.29961089494163423,0.44478316809738855,0.11885496914997908,0.0,0.5
C11420,0.07686714101196747,0.8750001718749354,0.7683829068504231,0.778828942330662,0.6904955320877336,0.13789744261519613,0.833333,0.166667,0.75,0.11904714285714287,0.0625,0.35,0.4941634241245137,0.319825319897283,0.028319227593494683,0.090909,1.0
C11421,0.008273035923699882,0.12499982812506444,0.20367499544045234,0.33620867379829644,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.11666666666666667,0.45525291828793774,0.2854846828121093,0.027454382143450536,0.666667,1.0
C11422,0.009322833129800099,0.12499982812506444,0.23497529914597692,0.21640318469044822,0.241858060704527,0.032550146317163145,0.333333,0.166667,0.25,0.11904714285714287,0.0625,0.1,0.18287937743190663,0.28550144159972324,0.009708989306044948,0.181818,1.0
C11424,0.5196244772647708,0.9999999999999998,0.0,0.0,0.0,0.25101576234304596,0.0,0.0,0.0,0.35714285714285715,0.25,0.0,0.5719844357976654,0.1689319497776383,0.2175713877667468,0.0,1.0
C11425,0.242994391509795,0.9999999999999998,0.07533165753435521,0.0,0.17539325012923715,0.0,0.5,0.0,0.416667,0.0,0.0,0.1,0.6498054474708173,0.10575211068451669,0.07274940332189542,0.0,1.0
C11426,0.0027431354421265605,0.9999999999999998,0.038002838814041824,0.0,0.08848127907835462,0.0,0.666667,0.0,0.666667,0.0,0.0,0.26666666666666666,0.5330739299610896,0.6764703416532061,0.016702205963156358,0.0,1.0
C11429,0.24347125794566035,0.9999999999999998,0.03312214037063176,0.05467510070781807,0.0,0.020032863306757215,0.166667,0.166667,0.0,0.2380957142857143,0.125,0.03333333333333333,0.16731517509727628,0.11459865290219519,0.07820973443460577,0.0,1.0
C11430,0.03862876750187176,0.9999999999999998,0.515758193308963,0.8209020671690878,0.042971346281663096,0.0,0.666667,0.583333,0.083333,0.0,0.0,0.3,0.29961089494163423,0.5267388586269489,0.024864762718647817,0.166667,1.0
C11432,0.00020213808836058096,0.0,0.03726934635910205,0.06152094166309431,0.0,0.022484445056997978,0.083333,0.083333,0.0,0.11904714285714287,0.0625,0.016666666666666666,0.22178988326848248,0.06530127386728952,0.0031946998229705178,0.0,1.0
C11434,0.025144212117749157,0.8750001718749354,0.09666439350086038,0.15956503385287987,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,0.13333333333333333,0.22178988326848248,0.016511883054523394,0.0327832054173788,0.0,1.0
C11435,0.34388440245574065,0.9999999999999998,0.0,0.0,0.0,0.27671790511225963,0.0,0.0,0.0,0.5952385714285715,0.75,0.0,0.22178988326848248,0.12086986488026409,0.1745020070178427,0.0,1.0
C11436,0.0018296219432483857,0.9999999999999998,0.04707832113489125,0.0,0.10961155010708219,0.0,1.0,0.0,1.0,0.0,0.0,0.2,0.18287937743190663,0.03973468510528929,0.02813851920240611,1.0,1.0
C11437,0.17449750064159344,0.9999999999999998,0.0,0.0,0.0,0.0755488605194926,0.0,0.0,0.0,0.35714285714285715,0.25,0.0,0.10505836575875487,0.1255359856987868,0.056242642946352395,0.0,1.0
C11438,0.020880273406013186,0.9999999999999998,0.12348444599513121,0.2038372051167098,0.0,0.07007331229943911,0.545455,0.545455,0.0,0.12987,0.0625,0.11666666666666667,0.22178988326848248,0.15131461480579378,0.028436193150746896,0.1,0.75
C11439,0.3597253773014926,0.9999999999999998,0.0,0.0,0.0,0.015068135030961445,0.0,0.0,0.0,0.11904714285714287,0.0625,0.0,0.6108949416342413,0.12105686286593274,0.1330045582383511,0.0,1.0
C11440,0.11804964463329655,0.9999999999999998,0.09793115479466177,0.1452941388213504,0.023078059227531204,0.0,0.333333,0.25,0.083333,0.0,0.0,0.11666666666666667,0.29961089494163423,0.07605119864031287,0.05874704079914007,0.0,1.0
C11441,0.05563021614711955,0.9999999999999998,0.2482178115757004,0.3459244012343457,0.0900044309873717,0.0,1.0,1.0,0.416667,0.0,0.0,0.35,0.4941634241245137,0.15893731848007625,0.028537773837264517,0.0,1.0
C11442,0.04620259862132247,0.9999999999999998,0.2156190279837284,0.18360074217816857,0.24305811978435865,0.0,0.916667,0.583333,0.833333,0.0,0.0,0.36666666666666664,0.22178988326848248,0.13992024640097134,0.03145069844943353,0.0,1.0
C11443,0.2707488351565968,0.9999999999999998,0.0,0.0,0.0,0.2840828319484928,0.0,0.0,0.0,0.2380957142857143,0.1875,0.0,0.22178988326848248,0.1036282550744382,0.10923871019734084,0.0,1.0
C11444,0.0034436435515996437,0.9999999999999998,0.10989501145834162,0.1520450804517208,0.04141126947788199,0.0,1.0,1.0,0.166667,0.0,0.0,0.26666666666666666,0.22178988326848248,0.08183775681398048,0.02405703481424947,0.272727,1.0
C11446,0.13705707375784992,0.9999999999999998,0.07667573289773133,0.12656952030027455,0.0,0.3328901249331656,0.333333,0.333333,0.0,0.47619,0.4375,0.11666666666666667,0.19066147859922178,0.5639990295000201,0.06658328219745895,0.090909,1.0
C11447,0.3612928374780366,0.9999999999999998,0.11397283302539866,0.0,0.26536075622184474,0.0,1.0,0.0,1.0,0.0,0.0,0.2,0.18287937743190663,0.7162107793813608,0.84337773375364,0.0,1.0
C11448,0.0740829054928259,0.7500003437498708,0.0,0.0,0.0,0.1383959963317291,0.0,0.0,0.0,0.11904714285714287,0.125,0.0,0.06614785992217899,0.18855542613701268,0.045927287167500525,0.125,1.0
C11449,0.41902856711487074,0.9999999999999998,0.5110063516481774,0.8435241027923308,0.0,0.0,0.583333,0.583333,0.0,0.0,0.0,0.3833333333333333,0.377431906614786,0.2585808435674349,0.1275884170211926,0.0,1.0
C11450,0.005028662022472627,0.9999999999999998,0.05271630097772563,0.0,0.12273835019570195,0.0,0.916667,0.0,0.916667,0.0,0.0,0.18333333333333332,0.14396887159533073,0.05416374418856359,0.022554581677549913,0.363636,1.0
C11451,0.010558673194332987,0.3750008593746777,0.17836355850890898,0.2944267917156162,0.0,0.0,0.333333,0.333333,0.0,0.0,0.0,0.08333333333333333,0.6108949416342413,0.33836073430682706,0.02267050906818962,1.0,1.0
C11452,0.02886204945757508,0.9999999999999998,0.6047625466858036,0.3501850536835664,0.914131157226202,0.0,1.0,0.666667,0.916667,0.0,0.0,0.7666666666666666,0.6108949416342413,0.4759440501307206,0.02791806785914508,0.363636,1.0
C11453,0.11774778258427236,0.9999999999999998,0.0,0.0,0.0,0.17319143827464245,0.0,0.0,0.0,0.7142857142857143,0.375,0.0,0.06614785992217899,0.2518842092069758,0.06502251619104131,0.0,1.0
C11454,0.0073235049719146735,0.3750008593746777,0.09004115487395825,0.0,0.20964109002289344,0.0,0.5,0.0,0.416667,0.0,0.0,0.25,0.8054474708171208,0.1306228601839899,0.027214645973525013,0.25,1.0
C11455,0.014786835613443653,0.9999999999999998,0.10585882054413247,0.05851034239021949,0.16394191714053616,0.0,0.916667,0.5,0.666667,0.0,0.0,0.5333333333333333,0.29961089494163423,0.11118315518943946,0.028065945742242523,0.0,1.0
C11459,0.08844075005804715,0.9999999999999998,0.09166276792298726,0.014938462696384337,0.19234639243778157,0.05205232528529196,0.5,0.083333,0.5,0.11904714285714287,0.0625,0.2,0.06614785992217899,0.024713867496697947,0.062377054531022345,0.0,1.0
C11460,0.542566142352761,0.9999999999999998,0.19946435226668993,0.3292581163465723,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.15,0.5719844357976654,0.15332845896963132,0.1524703976726637,0.0,0.5
C11461,0.11676590255459114,0.9999999999999998,0.24342632167410735,0.15038270607061166,0.3546543829850085,0.0,0.916667,0.166667,0.916667,0.0,0.0,0.25,0.6498054474708173,0.40669864424238894,0.0371432046200589,0.0,1.0
C11464,0.002528366235329711,0.0,0.033701004686422065,0.05563063873790443,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,0.016666666666666666,0.4941634241245137,0.13458395143119034,0.027493426250016863,1.0,1.0
C11466,0.11018038063056577,0.7500003437498708,0.21898714604033023,0.361484618128389,0.0,0.1778766470806366,0.416667,0.416667,0.0,0.2380957142857143,0.125,0.13333333333333333,0.12840466926070038,0.35956421842597625,0.09596982969185905,0.0,1.0
C11468,0.03947727676666134,0.7500003437498708,0.4525985457025273,0.7471096610785145,0.0,0.0,0.666667,0.666667,0.0,0.0,0.0,0.3,0.6887159533073931,0.4388942624119492,0.02948012043701153,1.0,1.0
C11469,0.0027870979978588633,0.24999965625012882,0.11275563203260672,0.06832096915117462,0.16616202643822467,0.0,0.416667,0.083333,0.333333,0.0,0.0,0.16666666666666666,0.2840466926070039,0.2653931780545397,0.013849191463802826,0.0,1.0
C11473,0.004053366479957781,0.3750008593746777,0.018739741017691047,0.030933907528788857,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,0.03333333333333333,0.15175097276264593,0.02099024938760643,0.02320628816030079,0.0,1.0
C11474,0.014323593845944935,0.9999999999999998,0.0,0.0,0.0,0.0229844007444081,0.0,0.0,0.0,0.11904714285714287,0.0625,0.0,0.45525291828793774,0.1012982819500865,0.03442610565490275,0.0,1.0
C11475,0.16954227978607297,0.9999999999999998,0.9009031869255961,0.7802818837188755,0.99699062107673,0.0,0.75,0.083333,0.666667,0.0,0.0,0.4166666666666667,0.5719844357976654,0.6220008499015678,0.06297270498479454,0.083333,1.0
C11476,0.22043583121093283,0.9999999999999998,0.0,0.0,0.0,0.01359545107011905,0.0,0.0,0.0,0.2380957142857143,0.1875,0.0,0.12840466926070038,0.08066766603114062,0.09629201871349422,0.0,1.0
C11477,0.05699994746179986,0.24999965625012882,0.028348492177402092,0.04679518435011961,0.0,0.17108665190536992,0.083333,0.083333,0.0,0.35714285714285715,0.25,0.03333333333333333,0.377431906614786,0.8655040099430125,0.0581586614861328,0.0,1.0
C11479,0.006112521913833499,0.9999999999999998,0.07991102934762787,0.1319100616191134,0.0,0.0,0.666667,0.666667,0.0,0.0,0.0,0.13333333333333333,0.5330739299610896,0.06250364097577658,0.02628188746925271,0.666667,1.0
C11480,0.007473819338682195,0.9999999999999998,0.4112652546606508,0.32664020393537685,0.49682445905029177,0.0,0.916667,0.583333,0.5,0.0,0.0,0.4166666666666667,0.45525291828793774,0.31044913879678565,0.023004574325048283,0.333333,1.0
C11484,0.23927288782364597,0.9999999999999998,0.4858356659715009,0.4747355090367064,0.46156118455062406,0.0,0.583333,0.166667,0.416667,0.0,0.0,0.21666666666666667,0.3151750972762646,0.28110305904020566,0.1014812262147836,0.0,1.0
C11485,0.008535327272847983,0.9999999999999998,0.13582496094648283,0.18575724752689088,0.05423343918469833,0.0,1.0,1.0,0.416667,0.0,0.0,0.3333333333333333,0.6887159533073931,0.09638465305788683,0.02812974355634932,0.3,1.0
C11487,0.1218970935792167,0.9999999999999998,0.7499960351759194,0.9789192603088482,0.3654641459271841,0.0,1.0,0.916667,0.75,0.0,0.0,0.6333333333333333,0.8443579766536966,0.3493838373948502,0.0375365329779361,0.0,1.0
C11488,0.18459049586776885,0.9999999999999998,0.11752135057767489,0.14741792026493275,0.06569400339709033,0.06535871486169742,0.75,0.333333,0.5,0.47619,0.3125,0.25,0.10505836575875487,0.22479712076370353,0.09048910354846916,0.0,1.0
C11489,0.00566544308372349,0.24999965625012882,0.13460577754165048,0.20288821186765146,0.02723210988848682,0.0,0.333333,0.083333,0.166667,0.0,0.0,0.08333333333333333,0.2801556420233463,0.1315268792425588,0.013377404438380437,0.3,1.0
C11490,0.9007273834829387,0.9999999999999998,0.04375976337929887,0.0,0.10188501587770477,0.8011887125815842,0.25,0.0,0.166667,0.5952385714285715,0.9375,0.05,0.8054474708171208,0.37937864950849953,0.48407182897165935,0.0,1.0
C11491,0.2964050897647853,0.9999999999999998,0.15337921956402797,0.25318485406774505,0.0,0.0,0.833333,0.833333,0.0,0.0,0.0,0.3333333333333333,0.727626459143969,0.1840794243924608,0.09574213287633283,0.0,1.0
C11493,0.14809454216313014,0.9999999999999998,0.10685200897636173,0.012762323004578075,0.23078059227531203,0.0,0.545455,0.090909,0.454545,0.0,0.0,0.1,0.6498054474708173,0.17333280813793242,0.042365756992953765,0.0,0.75
C11494,0.07054187870609417,0.9999999999999998,0.2202697666304546,0.0,0.5128498633778894,0.0,0.833333,0.0,0.833333,0.0,0.0,0.16666666666666666,0.18287937743190663,0.22871889124513398,0.028383100260258816,0.0,1.0
C11496,0.00015131565107078548,0.8750001718749354,0.06284642650405602,0.04907604053837369,0.07710379587918176,0.0,0.916667,0.75,0.666667,0.0,0.0,0.5,0.45525291828793774,0.055805434803368886,0.0047164636204375535,0.0,1.0
C11497,0.3160924675142259,0.9999999999999998,0.014768969700814377,0.0,0.034386308249021495,0.11329070908759724,0.083333,0.0,0.083333,0.47619,0.4375,0.016666666666666666,0.18287937743190663,0.2890164674930624,0.1652236890999223,0.0,1.0
C11500,0.14167386394227793,0.9999999999999998,0.19276578198225347,0.0,0.4488128646333358,0.0,1.0,0.0,1.0,0.0,0.0,0.35,0.13618677042801558,0.12220540027590587,0.08922668930438896,0.0,1.0
C11503,0.0080742908159592,0.9999999999999998,0.13695295339745778,0.0,0.31886492873495315,0.0,1.0,0.0,1.0,0.0,0.0,0.4,0.18287937743190663,0.12395953251688993,0.028427842276960182,1.0,1.0
C11504,0.12243136757350324,0.9999999999999998,0.042621858868122024,0.07035639605087914,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.05,0.06614785992217899,0.07292573147044298,0.11892600283136405,0.0,1.0
C11505,0.02201808143564449,0.9999999999999998,0.23987185688571,0.0,0.5584890333062551,0.0,1.0,0.0,0.875,0.0,0.0,0.13333333333333333,0.06614785992217899,0.1791126792860142,0.018788479521704187,0.833333,0.0
C11507,0.21662253750916172,0.9999999999999998,0.2787548866456796,0.32494837803964177,0.19068938778524483,0.0,1.0,0.416667,0.916667,0.0,0.0,0.45,0.4941634241245137,0.0822980133633532,0.09471404752570159,0.0,1.0
C11508,0.028188248517976935,0.8750001718749354,0.4792560404094871,0.5592973523088351,0.3269699431356621,0.0,0.75,0.333333,0.5,0.0,0.0,0.2833333333333333,0.6498054474708173,0.4071872888624873,0.02698701473687559,1.0,1.0
C11509,0.058962322307661824,0.9999999999999998,0.04903694423078449,0.08094585175416494,0.0,0.7976461115477789,0.25,0.25,0.0,0.2380957142857143,0.5625,0.03333333333333333,0.6498054474708173,0.09276524210519685,0.03121848861484143,0.25,1.0
C11512,0.5257499832887462,0.9999999999999998,0.03528693431872428,0.05824855114909993,0.0,0.11524763659303829,0.083333,0.083333,0.0,0.47619,0.25,0.016666666666666666,0.6498054474708173,0.16692080292298686,0.2602860338235703,0.0,1.0
C11515,0.23056573778064945,0.8750001718749354,0.08187361726760185,0.1089706041160128,0.03692489476404993,0.2742562638705205,0.454545,0.181818,0.272727,0.25974,0.5,0.11666666666666667,0.14396887159533073,0.1387032526323263,0.26301737069153025,0.0,0.75
C11516,0.004212108016528033,0.8750001718749354,0.1298777248253495,0.19484467598425326,0.027569049553208772,0.01650384606087846,1.0,1.0,0.166667,0.11904714285714287,0.0625,0.26666666666666666,0.027237354085603113,0.1348604787554697,0.01638936441551112,0.222222,1.0
C11517,0.13449341000025444,0.5000006874997422,0.0,0.0,0.0,0.3761247633554254,0.0,0.0,0.0,0.2380957142857143,0.4375,0.0,0.22178988326848248,0.6985492121665454,0.06862483973901162,0.166667,1.0
C11518,0.016433524930494277,0.5000006874997422,0.21470315362107387,0.3544129822276471,0.0,0.0,0.333333,0.333333,0.0,0.0,0.0,0.16666666666666666,0.4163424124513619,0.358813088355891,0.014474647682676147,1.0,1.0
C11519,0.03323269094336405,0.9999999999999998,0.5205496832105561,0.8592773907266998,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6333333333333333,0.33852140077821014,0.45619000326666276,0.027724346366698897,1.0,1.0
C11520,0.0035108077044049826,0.236110786458455,0.0941566422697825,0.0,0.21922310021416438,0.0,0.333333,0.0,0.222222,0.0,0.0,0.11666666666666667,0.5719844357976654,0.1120085961092803,0.013426408088453355,1.0,0.25
C11522,0.037324852276844664,0.9999999999999998,0.16414371694327926,0.0,0.38217266080791673,0.0,0.6,0.0,0.5,0.0,0.0,0.1,0.06614785992217899,0.09931401144913211,0.03367154748088852,0.125,0.5
C11523,0.2403718926314166,0.9999999999999998,0.4225134605777542,0.16710462159712292,0.7480337493538144,0.0,1.0,0.666667,0.916667,0.0,0.0,0.48333333333333334,0.4163424124513619,0.20064904180926438,0.0933465073612801,0.0,1.0
C11526,0.31389585553789895,0.8750001718749354,0.08722612977662182,0.14398518261575263,0.0,0.0,0.272727,0.272727,0.0,0.0,0.0,0.05,0.8054474708171208,0.0936253231660436,0.08160358621095043,0.0,0.75
C11527,0.190087379325934,0.9999999999999998,0.6433383025795146,0.9392840664033484,0.17303928808802896,0.0,1.0,1.0,0.833333,0.0,0.0,0.85,0.6108949416342413,0.5426097943647934,0.06187569474423528,0.0,1.0
C11529,0.0050408420114228854,0.24999965625012882,0.5666249038530161,0.33631011790423027,0.8449062107672993,0.0,1.0,0.75,1.0,0.0,0.0,0.6666666666666666,0.5719844357976654,0.6097262853103563,0.011785674437911616,0.3,1.0
C11530,0.002889548007974193,0.5000006874997422,0.0023788944484533225,0.003926868616793254,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,0.016666666666666666,0.11284046692607004,0.02196031844301801,0.014101521758928735,0.0,1.0
C11531,0.2686129340766615,0.9999999999999998,0.0,0.0,0.0,0.7047219707102312,0.0,0.0,0.0,0.7142857142857143,0.5,0.0,0.29961089494163423,0.2602051266259923,0.08337893259512477,0.0,1.0
C11533,0.13409377089704713,0.9999999999999998,0.1998866060312904,0.32995513552605316,0.0,0.0,0.916667,0.916667,0.0,0.0,0.0,0.25,0.08171206225680934,0.19846051160650433,0.06900833689588098,0.0,1.0
C11534,0.022862113386097373,0.9999999999999998,0.3255635997430794,0.1460533334205971,0.5519994830514734,0.0070891805236185925,1.0,0.25,0.833333,0.11904714285714287,0.0625,0.4,0.5330739299610896,0.29483577245132175,0.029348953575268073,0.916667,1.0
C11536,0.3046576772745654,0.9999999999999998,0.0,0.0,0.0,0.07254619779679818,0.0,0.0,0.0,0.11904714285714287,0.0625,0.0,0.5330739299610896,0.657886162781065,0.09023173891532757,0.0,1.0
C11539,0.11885952222715142,0.9999999999999998,0.22299756559801448,0.35526053137077174,0.018116276493611996,0.0,0.416667,0.333333,0.083333,0.0,0.0,0.15,0.18287937743190663,0.181960576814531,0.04182056832564357,0.0,1.0
C11540,0.6091221406591241,0.9999999999999998,0.0,0.0,0.0,0.1682377813633155,0.0,0.0,0.0,0.8333328571428571,0.6875,0.0,0.377431906614786,0.291241431523619,0.24126440566259602,0.0,1.0
C11543,0.21502040832324182,0.9999999999999998,0.06292175816159037,0.021237814435823517,0.11654419909903257,0.032427666427267944,0.25,0.083333,0.25,0.47619,0.25,0.08333333333333333,0.12840466926070038,0.12983619752669262,0.18515209013524359,0.0,1.0
C11544,0.2321030312403748,0.9999999999999998,0.14623658898254685,0.24139443104582328,0.0,0.26852910099332733,0.25,0.25,0.0,0.5952385714285715,0.8125,0.08333333333333333,0.14396887159533073,0.4284939570586674,0.13879669727037106,0.0,1.0
C11545,0.021237914864574374,0.7500003437498708,0.24165602772205,0.2758625203297261,0.17354700539103465,0.0,0.75,0.75,0.416667,0.0,0.0,0.35,0.33852140077821014,0.36453155642010976,0.026702156987658834,0.666667,1.0
C11546,0.13635282157794618,0.9999999999999998,0.029736180605666532,0.04908585770991567,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,0.016666666666666666,0.08171206225680934,0.04105619804755801,0.07346296558974291,0.0,1.0
C11547,0.04982811468286565,0.9999999999999998,0.10076996883648273,0.0,0.23462078133077321,0.0,1.0,0.0,1.0,0.0,0.0,0.6,0.10505836575875487,0.030954128209127938,0.033039384662641565,0.0,1.0
C11548,0.017337457696876155,0.9999999999999998,0.29063151717958274,0.44006780393144995,0.05596890923860868,0.0,1.0,1.0,0.5,0.0,0.0,0.35,0.45525291828793774,0.2782984635659125,0.03178218973537846,1.0,1.0
C11550,0.05482286934149987,0.9999999999999998,0.4305521414014861,0.3430381528010027,0.5186009157373902,0.020903325484567473,0.833333,0.416667,0.416667,0.11904714285714287,0.0625,0.3333333333333333,0.08171206225680934,0.36281055938210316,0.032320011046450464,0.0,1.0
C11552,0.013906216909523822,0.9999999999999998,0.4200057093466763,0.0,0.9778912192600251,0.0,0.916667,0.0,0.916667,0.0,0.0,0.2833333333333333,0.22178988326848248,0.4162720085014232,0.025342895328415087,1.0,1.0
C11553,0.08021870850294202,0.9999999999999998,0.2703593716546797,0.26179124111955027,0.26022358023779635,0.0,0.75,0.083333,0.666667,0.0,0.0,0.26666666666666666,0.45525291828793774,0.4457524434601365,0.03629019118917737,0.0,1.0
C11554,0.39878928670670083,0.9999999999999998,0.7164100103878391,0.9008105711303165,0.3974364891810059,0.0,1.0,0.416667,0.5,0.0,0.0,0.31666666666666665,0.43190661478599224,0.22737615087165336,0.16808437020054015,0.0,1.0
C11555,0.7513530517592222,0.9999999999999998,0.0,0.0,0.0,0.0705951879318974,0.0,0.0,0.0,0.2380957142857143,0.125,0.0,0.4941634241245137,0.25696747378300255,0.34501096127244174,0.0,1.0
C11557,0.3829033463726043,0.9999999999999998,0.0,0.0,0.0,0.05993174257355934,0.0,0.0,0.0,0.25974,0.125,0.0,0.24513618677042803,0.11473979150164593,0.15811243344545942,0.0,0.75
C11558,0.003357619067171373,0.9999999999999998,0.0508369743634475,0.0,0.11836275016616203,0.0,0.666667,0.0,0.666667,0.0,0.0,0.2,0.10505836575875487,0.043107012862715774,0.026875225770808628,0.166667,1.0
C11559,0.12054372464731059,0.8750001718749354,0.0,0.0,0.0,0.19667133902867034,0.0,0.0,0.0,0.2380957142857143,0.1875,0.0,0.10505836575875487,0.26413565026231783,0.04367683142601989,0.0,1.0
C11560,0.009510466986768589,0.3750008593746777,0.09515974276221364,0.15708128945275815,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,0.016666666666666666,0.14007782101167315,0.08898601897273029,0.014318849162968458,0.0,1.0
